Day,Month,Year,Decade,Country,Record_Type,Latitude,Longitude,Coord_Uncertainty_m,Vitality,Quantity,Quantity_Type,Habitat,Verification,Reference,Notes,Translated_Notes,Dataset_Name,Dataset_Key,Publishing_Org_Key,Institution_Code,Institution_ID,Rights_Holder,Access_Rights,License,Database
9,5,2017,2010s,Norway,Observation,59.059739,10.26398,8,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17296373,Validationstatus: Approved Media,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
21,7,2017,2010s,Norway,Observation,59.076357,10.888345,1,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17748466,Grunn sandstrand med middels forekomst.. Validationstatus: Approved Documented,Shallow sandy beach with medium occurrence.. Validation status: Approved Documented,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
2,4,2017,2010s,Norway,Observation,59.09617,11.221943,5,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16686209,Store mengder av denne i Korterødkilen. Validationstatus: Approved Documented,Large quantities of this in Korterødkilen. Validation status: Approved Documented,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
25,3,2017,2010s,Norway,Observation,59.097877,9.694969,1,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17397690,Observerte med tristhet at Stillehavsøsters har etablert seg godt langt inne i Eidangerfjorden hos oss. . Validationstatus: Approved Documented,Observed with sadness that Pacific oysters have established themselves well deep in the Eidangerfjord with us. . Validation status: Approved Documented,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
18,7,2017,2010s,Norway,Observation,59.100737,10.247082,10,Unknown,10,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17732036,Validationstatus: Approved Media Quantity: 10 Individuals,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
23,6,2017,2010s,Norway,Observation,59.119512,5.705416,5,Unknown,1,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25331422,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
30,8,2017,2010s,Norway,Observation,59.120688,5.71457,25,Unknown,2,Count,Soft bottom,Accepted,https://www.artsobservasjoner.no/Sighting/21643581,Validationstatus: Approved Media Quantity: 2 Individuals,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
29,6,2017,2010s,Norway,Observation,59.130972,6.096731,50,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25465976,10. Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
4,7,2017,2010s,Norway,Observation,59.145805,10.322478,10,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17534570,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
7,9,2017,2010s,Norway,Observation,59.151027,11.181833,Unknown,Unknown,Unknown,NA,NA,Unconfirmed,NA,NA,NA,NA,492d63a8-4978-4bc7-acd8-7d0e3ac0e744,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,Miljodir,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
11,8,2017,2010s,Norway,Observation,59.157077,5.985268,5,Unknown,1,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25331432,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
26,7,2017,2010s,Norway,Observation,59.163193,6.040901,5,Unknown,1,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25331430,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
22,7,2017,2010s,Norway,Observation,59.164735,5.982546,5,Unknown,1,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25331427,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
29,3,2017,2010s,Norway,Observation,59.164744,10.325928,8,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16621329,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
3,6,2017,2010s,Norway,Observation,59.17026,5.809504,5,Unknown,1,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25331423,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,6,2017,2010s,Norway,Observation,59.170601,10.461771,50,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17396576,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
5,6,2017,2010s,Norway,Observation,59.221632,10.34022,500,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17319972,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
12,3,2017,2010s,Norway,Observation,59.249358,10.467116,100,Unknown,2,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16511855,Ved sykkelstien. Ble plukket opp og knust. Ute i båthavna på andre siden av Husvikveien er det nå store mengder.. Validationstatus: Approved Documented,By the bike path. Got picked up and crushed. Out in the marina on the other side of Husvikveien there are now large quantities. Validation status: Approved Documented,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
28,6,2017,2010s,Norway,Observation,59.275506,5.547977,50,Unknown,5,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17643271,Validationstatus: Approved Documented,NA,Fremmede Marine arter,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
29,6,2017,2010s,Norway,Observation,59.275515,5.547977,50,Unknown,10,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25413972,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
5,6,2017,2010s,Norway,Observation,59.288193,10.743042,125,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17335216,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
5,6,2017,2010s,Norway,Observation,59.306242,10.728732,50,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17334523,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
21,1,2017,2010s,Norway,Observation,59.31344,10.719408,150,Unknown,Unknown,NA,NA,Unconfirmed,https://www.artsobservasjoner.no/Sighting/16213972,NA,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
3,6,2017,2010s,Norway,Observation,59.339374,10.729729,8,Unknown,Unknown,NA,Sandy beach,Accepted,https://www.artsobservasjoner.no/Sighting/17293600,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
19,7,2017,2010s,Norway,Observation,59.340606,5.454391,10,Unknown,10,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25413967,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
19,7,2017,2010s,Norway,Observation,59.340615,5.4544,10,Unknown,10,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17816772,Fant Stillehavsøsters i forbindelse med bading. Plukka alle vi såg i den vika.. Validationstatus: Approved Documented,Found Pacific oysters in connection with bathing. Picked everyone we saw in that bay. Validation status: Approved Documented,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
30,8,2017,2010s,Norway,Observation,59.34482,6.101142,25,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25465984,2. Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,8,2017,2010s,Norway,Observation,59.354964,5.299036,5,Unknown,1,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/25331433,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
12,2,2017,2010s,Norway,Observation,59.357217,10.662904,8,Unknown,Unknown,NA,Shore zone,Accepted,https://www.artsobservasjoner.no/Sighting/16328807,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
14,2,2017,2010s,Norway,Observation,59.392527,10.478902,5,Unknown,Unknown,NA,Beach,Accepted,https://www.artsobservasjoner.no/Sighting/16336244,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
30,8,2017,2010s,Norway,Observation,59.399469,10.481776,100,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17938356,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
28,3,2017,2010s,Norway,Observation,59.436804,10.592673,400,Unknown,5,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16610362,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
18,6,2017,2010s,Norway,Observation,59.440011,10.477752,8,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17418146,Validationstatus: Approved Documented,NA,Kartleggingsmidler Sabima,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
17,6,2017,2010s,Norway,Observation,59.440454,10.458456,10,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17731343,Validationstatus: Approved Documented,NA,Kartleggingsmidler Sabima,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,5,2017,2010s,Norway,Observation,59.446331,10.611718,8,Unknown,Unknown,NA,Gravel beach,Accepted,https://www.artsobservasjoner.no/Sighting/17118925,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
31,3,2017,2010s,Norway,Observation,59.452582,10.440256,500,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16730745,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,1,2017,2010s,Norway,Observation,59.483966,10.495332,Unknown,Unknown,15,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16219852,min. 15 ind. som har festet seg på svaberget inne i moloen. Validationstatus: Approved Media,my. 15 Ind. that has attached itself to the rock inside the pier. Validation status: Approved Media,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
14,2,2017,2010s,Norway,Observation,59.509683,10.645485,8,Unknown,Unknown,NA,Beach,Accepted,https://www.artsobservasjoner.no/Sighting/16338202,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,11,2017,2010s,Norway,Observation,59.509993,10.641973,8,Unknown,Unknown,NA,Gravel beach,Accepted,https://www.artsobservasjoner.no/Sighting/18411204,Validationstatus: Approved Documented,NA,Kartleggingsmidler Sabima,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
4,5,2017,2010s,Norway,Observation,59.517777,10.3464,100,Unknown,2,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17153118,Validationstatus: Approved Media,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
20,1,2017,2010s,Norway,Observation,59.518037,10.538244,Unknown,Unknown,2,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16219854,minst. Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
1,5,2017,2010s,Norway,Observation,59.521176,5.265358,1,Unknown,1,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/26074452,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,7,2017,2010s,Norway,Observation,59.524548,10.677744,5,Unknown,10,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17830521,"Fant ca 10 stk ifjor sommer. Fant ca 10 stk i år. Dato er ca, funnet i juli. Alle plukket opp på land. Vi har hytte med strandtomt, og vokser på bunnen og noen steiner.. Validationstatus: Approved Documented Quantity: 10 Individuals","Found about 10 pieces last summer. Found about 10 pieces this year. Date is approximately, found in July. Everyone picked up on land. We have a cabin with beach plot, and grow at the bottom and some stones. Validation status: Approved Documented Quantity: 10 Individuals",NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,1,2017,2010s,Norway,Observation,59.539233,10.557513,5,Unknown,30,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16177917,Lavvann.. Validationstatus: Approved Media,Low tide .. Validation status: Approved Media,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
15,1,2017,2010s,Norway,Observation,59.599479,10.653606,Unknown,Unknown,50,Count,Rock,Accepted,https://www.artsobservasjoner.no/Sighting/16182166,Activity: Forage. Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
6,7,2017,2010s,Norway,Observation,59.744088,10.725471,10,Unknown,1,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/17548805,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
1,1,2017,2010s,Norway,Observation,59.768413,10.711556,150,Unknown,25,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16090868,Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
23,4,2017,2010s,Norway,Observation,59.774857,10.71267,150,Unknown,1,Count,Gravel,Accepted,https://www.artsobservasjoner.no/Sighting/16893866,Ilandskylt.. Validationstatus: Approved Documented,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
4,4,2017,2010s,Norway,Observation,59.806059,10.705008,50,Unknown,30,Count,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16709672,Validationstatus: Approved Media,NA,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
30,5,2017,2010s,Norway,Observation,59.807197,10.489365,0,Unknown,Unknown,NA,NA,Unconfirmed,NA,NA,NA,NA,492d63a8-4978-4bc7-acd8-7d0e3ac0e744,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,miljolare,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
30,5,2017,2010s,Norway,Observation,59.807553,10.491502,0,Unknown,Unknown,NA,NA,Unconfirmed,NA,NA,NA,NA,492d63a8-4978-4bc7-acd8-7d0e3ac0e744,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,miljolare,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
2,1,2017,2010s,Norway,Observation,59.851951,10.686323,200,Unknown,Unknown,NA,NA,Accepted,https://www.artsobservasjoner.no/Sighting/16102876,Store mengder på svaberg og stein.. Validationstatus: Approved Media,Large quantities on rocks and rocks. Validation status: Approved Media,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
26,5,2017,2010s,Norway,Observation,59.864252,10.762931,100,Alive,10,Count,Rock,Accepted,https://www.artsobservasjoner.no/Sighting/17254556,Levende. Activity: Running. Validationstatus: Approved Documented Quantity: 10 Individuals,Living. Activity: Running. Validationstatus: Approved Documented Quantity: 10 Individuals,NA,b124e1e0-4755-430f-9eab-894f25a9b59c,d3978a37-635a-4ae3-bb85-7b4d41bc0b88,nef,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
